% Model:              FCC-ee, Allegro, MM, 4.5 m, 2 layers, 5 modules, stray magnetic field evaluation, 22-4-26.mph
% Version:            COMSOL 6.3.0.335
% Date:               Apr 24 2026, 15:19
% Dimension:          2
% Nodes:              6561
% Expressions:        2
% Description:        Magnetic flux density, r-component, Magnetic flux density, z-component
% Length unit:        m
% r                       z                        mf.Br (T)                mf.Bz (T)
6.1000000000000005        2                        0.02886816113243842      -0.04047495401527187
6.2                       2                        0.028116383770474204     -0.0393883003134933
6.300000000000001         2                        0.027394300591374984     -0.03826503504744295
6.4                       2                        0.02662134851768256      -0.03704214832754154
6.5                       2                        0.02585214450583981      -0.035963247010046835
6.6000000000000005        2                        0.024989973969604676     -0.03477350425051134
6.7                       2                        0.024153539867286977     -0.0336192762002157
6.800000000000001         2                        0.023343997552432237     -0.032507637986408246
6.9                       2                        0.022579851196015438     -0.03145727800931664
7                         2                        0.021837537592639525     -0.03043692831728454
7.1000000000000005        2                        0.021116134231612134     -0.029445320870098747
7.2                       2                        0.02042618354144812      -0.028408294432548352
7.300000000000001         2                        0.019740191230454607     -0.027549261592638603
7.4                       2                        0.019072739252190527     -0.02671344585651044
7.5                       2                        0.018423085993346886     -0.025899918540012296
7.6000000000000005        2                        0.017790528872894007     -0.025107799837106134
7.7                       2                        0.017174401807517798     -0.02433625564596389
7.800000000000001         2                        0.0166781494858904       -0.023675765687814813
7.9                       2                        0.01597772877562557      -0.022895259729290168
8                         2                        0.015335236489929977     -0.02184388361585049
0                         2.1                      0.005389542544972592     1.5058704945102621
0.1                       2.1                      0.018411690031498174     1.5098785974896138
0.2                       2.1                      0.04048225504645411      1.5087774652787296
0.30000000000000004       2.1                      0.06152550576888867      1.5091420832531286
0.4                       2.1                      0.08137364528104207      1.5096333725603062
0.5                       2.1                      0.10332407445894765      1.5106967323167781
0.6000000000000001        2.1                      0.1252782368115925       1.5111192870826293
0.7000000000000001        2.1                      0.14782061823976822      1.511743020227566
0.8                       2.1                      0.17113576411694692      1.5126167145832012
0.9                       2.1                      0.1953726101806699       1.5137506821190756
1                         2.1                      0.22068155879382467      1.5151762397494934
1.1                       2.1                      0.24722587598993473      1.5169307993397345
1.2000000000000002        2.1                      0.2751881263613887       1.5190609289750228
1.3                       2.1                      0.30477177541448747      1.5216352234875783
1.4000000000000001        2.1                      0.3362096311195637       1.5247419159307076
1.5                       2.1                      0.3697713833495498       1.5284938255811353
1.6                       2.1                      0.40577498046729177      1.5330345670836425
1.7000000000000002        2.1                      0.44460239506047927      1.5385489279791562
1.8                       2.1                      0.48672266071097875      1.5452779569322703
1.9000000000000001        2.1                      0.5327246874226331       1.5535434179085221
2                         2.1                      0.58335555982352         1.5638011001582661
2.1                       2.1                      0.6395989281571635       1.5766905722946676
2.2                       2.1                      0.7028314193552483       1.5931132239582724
2.3000000000000003        2.1                      0.7747281981778829       1.6146835652273823
2.4000000000000004        2.1                      0.8581260909713266       1.6435899468590014
2.5                       2.1                      0.9566675268610845       1.6835191379263366
2.6                       2.1                      1.0764052595595732       1.7410351428119957
2.7                       2.1                      1.2219372482469875       1.8385038036743717
2.8000000000000003        2.1                      1.387381929035111        2.009260538294281
2.9000000000000004        2.1                      1.183722056263738        0.9779174690027439
3                         2.1                      1.4572010099036607       -0.4104910731621487
3.1                       2.1                      1.3354808089399173       -0.1910432271326159
3.2                       2.1                      1.2330905633520572       -1.5738617982372105
3.3000000000000003        2.1                      0.9760552893641674       -0.01658670425272113
3.4000000000000004        2.1                      0.8428385802985155       -1.481831120156718
3.5                       2.1                      0.671546032282028        -1.3908941812520652
3.6                       2.1                      0.5550522993673084       -0.0010179984095909922
3.7                       2.1                      0.4281521622228092       -1.3013601127842187
3.8000000000000003        2.1                      0.3585258220640167       -1.3546693040136628
3.9000000000000004        2.1                      0.2767120614484424       -0.001350425640578412
4                         2.1                      0.22847141803774207      -1.4897561714077767
4.1000000000000005        2.1                      0.1704191826097166       -1.5500773978641635
4.2                       2.1                      0.13587825711359375      -0.004927737709667063
4.3                       2.1                      0.0935448184121269       -1.6871699416650747
4.4                       2.1                      0.06840899699661597      -1.7739236855973544
4.5                       2.1                      0.042300532978288174     -0.013215523636884219
4.6000000000000005        2.1                      0.03181462444310857      -1.8953986548878212
4.7                       2.1                      0.027728313570080786     -0.024475378261367725
4.800000000000001         2.1                      0.027092910113058654     -0.031012843049960104
4.9                       2.1                      0.027334698716857286     -0.03645979075220554
5                         2.1                      0.02808507845955113      -0.04051611587924703
5.1000000000000005        2.1                      0.029148684201021603     -0.04331140014417026
5.2                       2.1                      0.0300207078682067       -0.04516918351072918
5.300000000000001         2.1                      0.030848511385507572     -0.04610313485600072
5.4                       2.1                      0.03145004116740449      -0.04667174377117586
5.5                       2.1                      0.03184790838238672      -0.04613963002048614
5.6000000000000005        2.1                      0.031989788637157804     -0.04580813962999808
5.7                       2.1                      0.031829200557525965     -0.044878653532571894
5.800000000000001         2.1                      0.03164610969866031      -0.04375181713479736
5.9                       2.1                      0.031128007235114302     -0.042892452504372645
6                         2.1                      0.030527635339775653     -0.04158002777237448
6.1000000000000005        2.1                      0.02994694776887493      -0.040310633359459634
6.2                       2.1                      0.029419665834978008     -0.03917132727242325
6.300000000000001         2.1                      0.02860229602609014      -0.03791464406133281
6.4                       2.1                      0.027810469023730015     -0.03669723220058915
6.5                       2.1                      0.027032127717293        -0.03548553761180597
6.6000000000000005        2.1                      0.026152078647550946     -0.034303032873455874
6.7                       2.1                      0.02529829969929404      -0.033155826784011716
6.800000000000001         2.1                      0.024469631896573644     -0.03204236205013928
6.9                       2.1                      0.02366498345045417      -0.03096117165637924
7                         2.1                      0.022819991263335938     -0.03001718401670897
7.1000000000000005        2.1                      0.022084750526665062     -0.029031488461080293
7.2                       2.1                      0.021381134115863048     -0.0279964714442002
7.300000000000001         2.1                      0.020682060290151388     -0.027143080015089638
7.4                       2.1                      0.020001880351621287     -0.026312753219198487
7.5                       2.1                      0.01933983854478527      -0.025504568471197923
7.6000000000000005        2.1                      0.018787354985230674     -0.02478977693547061
7.7                       2.1                      0.018041349250032614     -0.023974530416365502
7.800000000000001         2.1                      0.017314471867019045     -0.023180187654160488
7.9                       2.1                      0.016605996443069145     -0.022405954835302635
8                         2.1                      0.01594855106278072      -0.021422164822830048
0                         2.2                      0.005386437040272973     1.4666614665105908
0.1                       2.2                      0.018401288638579538     1.4687185681339647
0.2                       2.2                      0.04050795102923276      1.468097172375558
0.30000000000000004       2.2                      0.06159600096322807      1.4680650202166694
0.4                       2.2                      0.08217635881533569      1.466637339183896
0.5                       2.2                      0.10350667687100812      1.46734214396095
0.6000000000000001        2.2                      0.12537896585516367      1.4671173756526596
0.7000000000000001        2.2                      0.1480374022696768       1.4671082800135327
0.8                       2.2                      0.1714888345934809       1.4670321986116956
0.9                       2.2                      0.19587893179785168      1.4669445771777356
1                         2.2                      0.22136961628185947      1.466880744051561
1.1                       2.2                      0.248136210281249        1.4668802128318417
1.2000000000000002        2.2                      0.27637076253987625      1.4669884697276043
1.3                       2.2                      0.3062891357383139       1.4672523843233223
1.4000000000000001        2.2                      0.338138729363984        1.4677231499385386
1.5                       2.2                      0.3722084310262913       1.468460257494577
1.6                       2.2                      0.4088420929936792       1.4695359016154872
1.7000000000000002        2.2                      0.44845722836234003      1.4710398923213033
1.8                       2.2                      0.4915718673954819       1.4730864919107254
1.9000000000000001        2.2                      0.5388444321800914       1.4758238993729589
2                         2.2                      0.5911346512161506       1.4794495043169267
2.1                       2.2                      0.6495980208941219       1.4842380716662142
2.2                       2.2                      0.7158402232487493       1.4905782992260344
2.3000000000000003        2.2                      0.7921920137379592       1.4990951586504422
2.4000000000000004        2.2                      0.8822172236670788       1.5108662971451072
2.5                       2.2                      0.9916913326409553       1.5279999990437614
2.6                       2.2                      1.1309310239503279       1.5558992425400382
2.7                       2.2                      1.3216805841246393       1.5976407787623481
2.8000000000000003        2.2                      1.6110118384691872       1.7016967840145112
2.9000000000000004        2.2                      1.9082947275410724       0.8546968522062045
3                         2.2                      1.7541199514730863       -0.2482092907950506
3.1                       2.2                      1.484965360975091        -0.08882727637857057
3.2                       2.2                      1.3724191195726299       -0.7377087020831751
3.3000000000000003        2.2                      0.9871638801086403       -0.004740866569415414
3.4000000000000004        2.2                      0.8554215725331208       -1.22961449449797
3.5                       2.2                      0.6730357716946206       -1.119382122288422
3.6                       2.2                      0.5552463987298505       -6.754921532901026E-4
3.7                       2.2                      0.42801412523739424      -1.1306675076047352
3.8000000000000003        2.2                      0.3582236339137146       -1.2243130517429273
3.9000000000000004        2.2                      0.27629719741639835      -9.876108607715928E-4
4                         2.2                      0.22781302155926042      -1.3945291322598123
4.1000000000000005        2.2                      0.16792315599757102      -1.4662584219407524
4.2                       2.2                      0.13239818573411066      -0.003047514057005263
4.3                       2.2                      0.08885058076633909      -1.6245271224029292
4.4                       2.2                      0.0620899918901459       -1.7237308792413326
4.5                       2.2                      0.032929795342163795     -0.011174516278951302
4.6000000000000005        2.2                      0.022734719343650737     -1.8834845444792099
4.7                       2.2                      0.01999187747056954      -0.02434606862286523
4.800000000000001         2.2                      0.020635999071313037     -0.03201073611939145
4.9                       2.2                      0.022391889039096734     -0.038207348927656995
5                         2.2                      0.024567385634756536     -0.04251872664689316
5.1000000000000005        2.2                      0.026826074696842846     -0.04550117122369968
5.2                       2.2                      0.028894172278145808     -0.046992145809039945
5.300000000000001         2.2                      0.03031800120863702      -0.047724843737246087
5.4                       2.2                      0.031362194529295194     -0.04765938706731375
5.5                       2.2                      0.03213681982305145      -0.047229567580905865
5.6000000000000005        2.2                      0.0326996312433303       -0.046495146564142276
5.7                       2.2                      0.032988797115982176     -0.04523348368983636
5.800000000000001         2.2                      0.03238724372973678      -0.044374947440196384
5.9                       2.2                      0.032289262416949974     -0.042840345690030604
6                         2.2                      0.03174175105029183      -0.04151846360028543
6.1000000000000005        2.2                      0.031212190875982728     -0.040239921906925824
6.2                       2.2                      0.030499151289465596     -0.039016567281958604
6.300000000000001         2.2                      0.02981029146080497      -0.03756425307522232
6.4                       2.2                      0.028999589529777534     -0.036352316073636544
6.5                       2.2                      0.028212110928746034     -0.035007828213564914
6.6000000000000005        2.2                      0.0273141833254974       -0.033832561496400064
6.7                       2.2                      0.0264430595313009       -0.03269237736780753
6.800000000000001         2.2                      0.025597557025168836     -0.03158572806652656
6.9                       2.2                      0.024776561838055097     -0.030511155556587052
7                         2.2                      0.02397902365628759      -0.029467285118360123
7.1000000000000005        2.2                      0.023053366821717988     -0.028617656052061916
7.2                       2.2                      0.02233608469027787      -0.027584648455851672
7.300000000000001         2.2                      0.02162392934984847      -0.026736898437540436
7.4                       2.2                      0.02101057159264359      -0.02596400500732394
7.5                       2.2                      0.020215029483074756     -0.025111362206751395
7.6000000000000005        2.2                      0.01944042269217864      -0.024281157374614993
7.7                       2.2                      0.018685935558189013     -0.023472516304352202
7.800000000000001         2.2                      0.017950794248147797     -0.022684609620506373
7.9                       2.2                      0.017234264110512668     -0.02191664994131514
8                         2.2                      0.016561865635631244     -0.021000446029809633
0                         2.3000000000000003       0.005317898703368407     1.428713077492643
0.1                       2.3000000000000003       0.018337028804855104     1.4270596581720714
0.2                       2.3000000000000003       0.0405640188396951       1.4271652628327869
0.30000000000000004       2.3000000000000003       0.061830766360653946     1.4268257760317498
0.4                       2.3000000000000003       0.0825999380476572       1.426210222758473
0.5                       2.3000000000000003       0.10377512465340599      1.425376780639981
0.6000000000000001        2.3000000000000003       0.12549558749010536      1.424391332835355
0.7000000000000001        2.3000000000000003       0.14796780781889743      1.4232300995455616
0.8                       2.3000000000000003       0.1712876582545242       1.4218895884880474
0.9                       2.3000000000000003       0.19559411846498193      1.4203826866002431
1                         2.3000000000000003       0.22103843617424435      1.4187186250858312
1.1                       2.3000000000000003       0.24779081656551646      1.4169060522334922
1.2000000000000002        2.3000000000000003       0.2760435217245368       1.4149536210395088
1.3                       2.3000000000000003       0.3060152793154444       1.4128698681001592
1.4000000000000001        2.3000000000000003       0.3379577690584386       1.4106622790907186
1.5                       2.3000000000000003       0.3721651327431559       1.408335721381274
1.6                       2.3000000000000003       0.4089877333714087       1.405890431092447
1.7000000000000002        2.3000000000000003       0.4488516678293496       1.4033191323352954
1.8                       2.3000000000000003       0.4922868652063379       1.4006021173274024
1.9000000000000001        2.3000000000000003       0.5399681728440808       1.3976994234056683
2                         2.3000000000000003       0.5927776482334419       1.394537627857444
2.1                       2.3000000000000003       0.6519026217193986       1.3909859805358542
2.2                       2.3000000000000003       0.7189812300109967       1.386811036187739
2.3000000000000003        2.3000000000000003       0.7963910556568882       1.3815974915553426
2.4000000000000004        2.3000000000000003       0.8877761079124501       1.3745621812429871
2.5                       2.3000000000000003       0.9989541806047626       1.3640783464378075
2.6                       2.3000000000000003       1.1413107666712625       1.346352210333462
2.7                       2.3000000000000003       1.3260743428163992       1.314117445829218
2.8000000000000003        2.3000000000000003       1.6164856122870623       1.225721437119357
2.9000000000000004        2.3000000000000003       2.02612547635289         0.7816698605447497
3                         2.3000000000000003       1.766028667539236        0.17450233645771124
3.1                       2.3000000000000003       1.5046146194141885       0.04372005489674646
3.2                       2.3000000000000003       1.3970830313576243       0.0660593839512913
3.3000000000000003        2.3000000000000003       0.9895841462778172       -0.0010453214237962083
3.4000000000000004        2.3000000000000003       0.858837256954814        -0.975777371084652
3.5                       2.3000000000000003       0.6734500022632464       -0.8368344090574411
3.6                       2.3000000000000003       0.5551890433761199       -4.8023080414810737E-4
3.7                       2.3000000000000003       0.42783558506700264      -0.9597468752279203
3.8000000000000003        2.3000000000000003       0.35803579923778905      -1.093522486121214
3.9000000000000004        2.3000000000000003       0.2760110120672234       -7.893268005796372E-4
4                         2.3000000000000003       0.2274379618465332       -1.2980519645004662
4.1000000000000005        2.3000000000000003       0.16693358590574148      -1.3785702605314214
4.2                       2.3000000000000003       0.13021579084364546      -0.0017438546661892318
4.3                       2.3000000000000003       0.0844066640801425       -1.559131839761828
4.4                       2.3000000000000003       0.05614867817928112      -1.6670648420932304
4.5                       2.3000000000000003       0.022392975229845683     -0.009213799616336227
4.6000000000000005        2.3000000000000003       0.011710452583321778     -1.8750607763067928
4.7                       2.3000000000000003       0.010687953742862088     -0.02527682698695416
4.800000000000001         2.3000000000000003       0.013182553348268417     -0.0348024753986594
4.9                       2.3000000000000003       0.01677362362772152      -0.04165255633154463
5                         2.3000000000000003       0.020985896066983492     -0.04617338182582839
5.1000000000000005        2.3000000000000003       0.024936212668809073     -0.04866467781650753
5.2                       2.3000000000000003       0.027975676334365852     -0.05002948998213996
5.300000000000001         2.3000000000000003       0.030408625042318997     -0.049919972789158926
5.4                       2.3000000000000003       0.03214260945258196      -0.04944468218752404
5.5                       2.3000000000000003       0.03330512140658955      -0.0486228711244186
5.6000000000000005        2.3000000000000003       0.033677055675261275     -0.047373398099580036
5.7                       2.3000000000000003       0.03357022116574992      -0.04578602137846362
5.800000000000001         2.3000000000000003       0.03384906267930164      -0.044155139972139636
5.9                       2.3000000000000003       0.03386158658702476      -0.04283083010388587
6                         2.3000000000000003       0.033287869817532324     -0.04150910660724318
6.1000000000000005        2.3000000000000003       0.032732963433924275     -0.04023071830721163
6.2                       2.3000000000000003       0.03194256636709596      -0.038699612520017884
6.300000000000001         2.3000000000000003       0.0311236177701525       -0.03724529864637856
6.4                       2.3000000000000003       0.030188710035825295     -0.036007399946684226
6.5                       2.3000000000000003       0.029392094140199655     -0.034530118815323564
6.6000000000000005        2.3000000000000003       0.028476288003443897     -0.033362090119344344
6.7                       2.3000000000000003       0.0275878193633079       -0.03222892795160339
6.800000000000001         2.3000000000000003       0.02672548215376364      -0.03112909408291381
6.9                       2.3000000000000003       0.025888140225655904     -0.030061139456794818
7                         2.3000000000000003       0.025074722352636955     -0.029023697819993484
7.1000000000000005        2.3000000000000003       0.024284217659139355     -0.028015479891270963
7.2                       2.3000000000000003       0.023291035264693005     -0.027172825467503207
7.300000000000001         2.3000000000000003       0.022507815482310695     -0.02631048615003531
7.4                       2.3000000000000003       0.021681289778157628     -0.025441638971850537
7.5                       2.3000000000000003       0.020876804759448662     -0.0245959610517511
7.6000000000000005        2.3000000000000003       0.020093490399126633     -0.023772537813759365
7.7                       2.3000000000000003       0.019330521866345457     -0.0229705021923389
7.800000000000001         2.3000000000000003       0.018587116629276607     -0.022189031586852325
7.9                       2.3000000000000003       0.017862531777956336     -0.021427345047327493
8                         2.3000000000000003       0.017175180208481872     -0.02057872723678927
0                         2.4000000000000004       0.005942647068911788     1.3870874854331958
0.1                       2.4000000000000004       0.01849893971226438      1.3873545183808926
0.2                       2.4000000000000004       0.03882526480032983      1.3861096388265786
0.30000000000000004       2.4000000000000004       0.05968276766094487      1.3857467891512083
0.4                       2.4000000000000004       0.08042253157119386      1.384801142352393
0.5                       2.4000000000000004       0.10153199413085923      1.383433129124562
0.6000000000000001        2.4000000000000004       0.12315537406776136      1.381654850166167
0.7000000000000001        2.4000000000000004       0.14544645928298006      1.379494821193499
0.8                       2.4000000000000004       0.16854951739390722      1.3769693997425798
0.9                       2.4000000000000004       0.192616106533694        1.3740862306883717
1                         2.4000000000000004       0.21780526180070936      1.370837832101334
1.1                       2.4000000000000004       0.2442896567659963       1.3672107576433166
1.2000000000000002        2.4000000000000004       0.27225992343977934      1.3631869559776597
1.3                       2.4000000000000004       0.3019304637771275       1.3587426395196034
1.4000000000000001        2.4000000000000004       0.33354559455039606      1.3538444629430066
1.5                       2.4000000000000004       0.3673875908118743       1.3484440957699146
1.6                       2.4000000000000004       0.4037894918822721       1.3424714899565715
1.7000000000000002        2.4000000000000004       0.4431514613551158       1.335825543784951
1.8                       2.4000000000000004       0.48596265587879994      1.3283591026220924
1.9000000000000001        2.4000000000000004       0.5328348149856773       1.3198553039064407
2                         2.4000000000000004       0.5845501056387103       1.3099900136957032
2.1                       2.4000000000000004       0.6421309384394511       1.298269383843593
2.2                       2.4000000000000004       0.7069495607382495       1.2839203969272643
2.3000000000000003        2.4000000000000004       0.7808937941314174       1.2656904457737228
2.4000000000000004        2.4000000000000004       0.8655598898935886       1.2431656310571289
2.5                       2.4000000000000004       0.9665165503225183       1.2089759941056628
2.6                       2.4000000000000004       1.0888000844507206       1.1586358293510393
2.7                       2.4000000000000004       1.2371209946755817       1.0662980061366083
2.8000000000000003        2.4000000000000004       1.4080541535770508       0.911439614756327
2.9000000000000004        2.4000000000000004       1.5278110402223373       0.6319093641215251
3                         2.4000000000000004       1.4902015415745304       0.3300792605347548
3.1                       2.4000000000000004       1.3859266978832498       0.13280121441721549
3.2                       2.4000000000000004       1.3116530348233668       0.9204034262709726
3.3000000000000003        2.4000000000000004       0.9896763372454098       -5.570462823208944E-4
3.4000000000000004        2.4000000000000004       0.8594747289087348       -0.7170381480408221
3.5                       2.4000000000000004       0.6736526567976306       -0.5543187397850845
3.6                       2.4000000000000004       0.5550306619076424       -3.3384563612531837E-4
3.7                       2.4000000000000004       0.4276337077440549       -0.7890981098743904
3.8000000000000003        2.4000000000000004       0.35784069822909115      -0.9624813744169401
3.9000000000000004        2.4000000000000004       0.2757706856334868       -6.521323538194457E-4
4                         2.4000000000000004       0.22714946648446865      -1.2010010075304294
4.1000000000000005        2.4000000000000004       0.1664190104510614       -1.2898662316223337
4.2                       2.4000000000000004       0.1293493841604318       -0.001262071916570351
4.3                       2.4000000000000004       0.08084427931696812      -1.4889606059448213
4.4                       2.4000000000000004       0.050650491609997315     -1.6028624630076975
4.5                       2.4000000000000004       0.010576288943296121     -0.007202058732104888
4.6000000000000005        2.4000000000000004       -0.0024665916847386934   -1.8711786734366223
4.7                       2.4000000000000004       -0.0012446703977372377   -0.027826194317730438
4.800000000000001         2.4000000000000004       0.003999704870751852     -0.03957505885005651
4.9                       2.4000000000000004       0.011071845211798602     -0.04736817567505673
5                         2.4000000000000004       0.017756106442441678     -0.051699944499608824
5.1000000000000005        2.4000000000000004       0.02336875673077668      -0.05358485885520928
5.2                       2.4000000000000004       0.027964724702149037     -0.05353897927491311
5.300000000000001         2.4000000000000004       0.031029426140747367     -0.05330001387733732
5.4                       2.4000000000000004       0.03332516795652319      -0.05158527805099178
5.5                       2.4000000000000004       0.03447342299012684      -0.0500161746679314
5.6000000000000005        2.4000000000000004       0.03542626705421944      -0.0483634169234376
5.7                       2.4000000000000004       0.03567743831557965      -0.04665870609691554
5.800000000000001         2.4000000000000004       0.03587003996204294      -0.04523592866676167
5.9                       2.4000000000000004       0.03536814375446241      -0.04323796347011586
6                         2.4000000000000004       0.03483398858477319      -0.04149974961420045
6.1000000000000005        2.4000000000000004       0.03425373599186615      -0.040221514707496776
6.2                       2.4000000000000004       0.033385981444726244     -0.03838265775807687
6.300000000000001         2.4000000000000004       0.032544121497344494     -0.036933374912405253
6.4                       2.4000000000000004       0.03172856967331855      -0.03552938215566016
6.5                       2.4000000000000004       0.03055548496238322      -0.03449844999133152
6.6000000000000005        2.4000000000000004       0.029849460436720425     -0.03291306995670754
6.7                       2.4000000000000004       0.028802652949466528     -0.03175554323229488
6.800000000000001         2.4000000000000004       0.027786633917720554     -0.030632061411541345
6.9                       2.4000000000000004       0.026800064712981443     -0.029541144281244484
7                         2.4000000000000004       0.02584168319980603      -0.02848139621181315
7.1000000000000005        2.4000000000000004       0.02491029834897365      -0.02745150020067564
7.2                       2.4000000000000004       0.024188119180355072     -0.02653351580981058
7.300000000000001         2.4000000000000004       0.023187721588174386     -0.025780964415445626
7.4                       2.4000000000000004       0.022352007963671778     -0.024919272936377305
7.5                       2.4000000000000004       0.021538580035822603     -0.024080559896750724
7.6000000000000005        2.4000000000000004       0.020746558106074616     -0.023263918252903734
7.7                       2.4000000000000004       0.019975108174501943     -0.022468488080325647
7.800000000000001         2.4000000000000004       0.01922343901040542      -0.02169345355319827
7.9                       2.4000000000000004       0.01849079944539994      -0.020938040153339662
8                         2.4000000000000004       0.017788494781332508     -0.020157008443768883
0                         2.5                      0.004377907951055415     1.352969508894592
0.1                       2.5                      0.02039868116922882      1.3477353609453617
0.2                       2.5                      0.03965773365534213      1.3471538505964173
0.30000000000000004       2.5                      0.059321476133693256     1.34600985204912
0.4                       2.5                      0.07941936194938069      1.3443184318041577
0.5                       2.5                      0.09999175458459852      1.342170637444061
0.6000000000000001        2.5                      0.12112229051773697      1.3395286156980288
0.7000000000000001        2.5                      0.142941187628335        1.3363689711535878
0.8                       2.5                      0.16556858475100467      1.3326778201881924
0.9                       2.5                      0.18914959444516044      1.3284292050305984
1                         2.5                      0.2138385095444817       1.3236002656001629
1.1                       2.5                      0.23980318566809217      1.3181623792255242
1.2000000000000002        2.5                      0.2672263973993562       1.312076779780805
1.3                       2.5                      0.2963100796283704       1.3052903548811852
1.4000000000000001        2.5                      0.32728134126113223      1.2977353670221226
1.5                       2.5                      0.3603975225212457       1.289318271841963
1.6                       2.5                      0.3959580235626614       1.279906721214688
1.7000000000000002        2.5                      0.4343155364072416       1.2693233845015326
1.8                       2.5                      0.4758868639606927       1.2573204165338028
1.9000000000000001        2.5                      0.5211769062558432       1.2435415440638253
2                         2.5                      0.5708040193579654       1.2274799280184299
2.1                       2.5                      0.6255305469992342       1.208390742995884
2.2                       2.5                      0.6862986057398148       1.185148360594221
2.3000000000000003        2.5                      0.7542609773386929       1.1560201871963456
2.4000000000000004        2.5                      0.8307663607364824       1.1182654459489239
2.5                       2.5                      0.917133883725125        1.0674808707939727
2.6                       2.5                      1.0137701896417757       0.996413802079323
2.7                       2.5                      1.1165716393733522       0.8942982378992123
2.8000000000000003        2.5                      1.2137559505178481       0.7474893193180218
2.9000000000000004        2.5                      1.2706996269747604       0.5484754696085121
3                         2.5                      1.2674719600795612       0.34052933126866947
3.1                       2.5                      1.2242582699972473       0.16059162194666127
3.2                       2.5                      1.1767585516715329       1.4555208503709416
3.3000000000000003        2.5                      0.9896298181294542       -3.2987824333691185E-4
3.4000000000000004        2.5                      0.8598343650595885       -0.4583056615497917
3.5                       2.5                      0.6737607233626576       -0.270152335928807
3.6                       2.5                      0.5548046692803282       -2.1235230037397468E-4
3.7                       2.5                      0.4274107867546765       -0.6182911513774021
3.8000000000000003        2.5                      0.3576388672671043       -0.8313884084114869
3.9000000000000004        2.5                      0.275549763057416        -5.448937516715491E-4
4                         2.5                      0.2269014105527134       -1.1037836656721183
4.1000000000000005        2.5                      0.16605113448968448      -1.2007270565447783
4.2                       2.5                      0.12884953674958363      -0.0010227125628216038
4.3                       2.5                      0.079346866431169        -1.4130410994447746
4.4                       2.5                      0.046496784157506514     -1.5305619012158511
4.5                       2.5                      -0.0021049714511036655   -0.004999788817302592
4.6000000000000005        2.5                      -0.022110086749595734    -1.8724295494113607
4.7                       2.5                      -0.017311677661966347    -0.03327280259903222
4.800000000000001         2.5                      -0.006752291054768674    -0.048558060381183044
4.9                       2.5                      0.0053713415537935474    -0.05679955780708748
5                         2.5                      0.015542816840901709     -0.059500940291139406
5.1000000000000005        2.5                      0.023231298802890762     -0.05994602792632801
5.2                       2.5                      0.028230161443357178     -0.05849609276125853
5.300000000000001         2.5                      0.032351418831646536     -0.05638446949668731
5.4                       2.5                      0.03465024251761021      -0.05412907676089748
5.5                       2.5                      0.03675917929545245      -0.0526098077946304
5.6000000000000005        2.5                      0.037571113081725026     -0.04925168529757677
5.7                       2.5                      0.03778465546540924      -0.0475313908153675
5.800000000000001         2.5                      0.03773575805346548      -0.045343828041155436
5.9                       2.5                      0.03720223950535245      -0.043344034041552834
6                         2.5                      0.03668650490884347      -0.041410899841936855
6.1000000000000005        2.5                      0.03577450854980802      -0.04021231110778381
6.2                       2.5                      0.03482939652235706      -0.03806570299613567
6.300000000000001         2.5                      0.03401919897454948      -0.0365840311708453
6.4                       2.5                      0.032975774738603324     -0.03503176634093025
6.5                       2.5                      0.03201172999549912      -0.03391518054187754
6.6000000000000005        2.5                      0.031055418907576147     -0.03230266630202141
6.7                       2.5                      0.02999061204016036      -0.031154250079917636
6.800000000000001         2.5                      0.028957123021786112     -0.030039610805522497
6.9                       2.5                      0.027953590206843286     -0.02895727991589267
7                         2.5                      0.0269787297580414       -0.027905872765966164
7.1000000000000005        2.5                      0.02612462038667062      -0.0270590548484528
7.2                       2.5                      0.025046774113303874     -0.025834915738227014
7.300000000000001         2.5                      0.024014637411011692     -0.02511271734069144
7.4                       2.5                      0.023022726149185924     -0.024396906900904094
7.5                       2.5                      0.02220035531219642      -0.02356515874175049
7.6000000000000005        2.5                      0.021399625813022526     -0.022755298692048155
7.7                       2.5                      0.020619694482658286     -0.021966473968312417
7.800000000000001         2.5                      0.019859761391534156     -0.02119787551954402
7.9                       2.5                      0.019119067112843564     -0.020448735259352133
8                         2.5                      0.01840180935418311      -0.019735289650748472
0                         2.6                      0.0034793628728808645    1.3094558841691626
0.1                       2.6                      0.020130596438630577     1.3078830371583274
0.2                       2.6                      0.038527382289257596     1.3078933766709675
0.30000000000000004       2.6                      0.05764367251475433      1.306906916827236
0.4                       2.6                      0.07713839181142214      1.304766168662789
0.5                       2.6                      0.09720330367643695      1.3018906499166134
0.6000000000000001        2.6                      0.1176869527879479       1.2984547435017966
0.7000000000000001        2.6                      0.1388642797849457       1.2943950147983092
0.8                       2.6                      0.16084547535849023      1.2895807299975508
0.9                       2.6                      0.1837644789712484       1.2840081858651944
1                         2.6                      0.20776902528938912      1.277643573890658
1.1                       2.6                      0.23300733225968595      1.270450433004203
1.2000000000000002        2.6                      0.259629897262253        1.2623883449687576
1.3                       2.6                      0.28783320253586075      1.2533760948409174
1.4000000000000001        2.6                      0.31783912096987366      1.243301923011978
1.5                       2.6                      0.34985233670773247      1.232040668647636
1.6                       2.6                      0.3841253182076333       1.2194260329077076
1.7000000000000002        2.6                      0.42096922655810637      1.2052192779121638
1.8                       2.6                      0.4606906074597323       1.1890980642373354
